workerid,trial_type,modifier2,noun,modifier1,stimulus,train,modifier,response
11,num_det,those,bananas,nine,those nine bananas,False,NA,bananas those nine
11,num_det,those,spatulas,eight,those eight spatulas,False,NA,eight those spatulas
11,num_det,these,ducks,eight,these eight ducks,False,NA,ducks these eight
11,num_det,this,dart,one,this one dart,False,NA,dart this one
11,num,NA,couch,one,one couch,False,NA,couch one
11,num_det,those,cows,four,those four cows,False,NA,cows those four
11,num,NA,pigs,seven,seven pigs,False,NA,pigs seven
11,det,NA,chair,that,that chair,False,NA,chair that
11,num,NA,hats,five,five hats,False,NA,hats five
11,num_det,these,cherries,ten,these ten cherries,False,NA,cherries these ten
11,num_det,these,vases,ten,these ten vases,False,NA,vases these ten
11,num_det,these,pears,nine,these nine pears,False,NA,pears these nine
11,num_det,those,bowls,five,those five bowls,False,NA,bowls those five
11,det,NA,shoe,this,this shoe,False,NA,shoe this
11,det,NA,shovels,these,these shovels,False,NA,shovels these
11,num,NA,pineapple,one,one pineapple,False,NA,pineapple one
11,num,NA,chairs,four,four chairs,False,NA,chairs four
11,num_det,those,horses,four,those four horses,False,NA,horses those four
11,num_det,these,cars,seven,these seven cars,False,NA,cars these seven
12,num,NA,ducks,NA,six ducks,NA,six,ducks six
12,det,NA,ducks,NA,these ducks,NA,these,ducks these
12,det,NA,spatula,NA,this spatula,NA,this,spatula this
12,num,NA,chairs,NA,ten chairs,NA,ten,chairs ten
12,det,NA,chairs,NA,these chairs,NA,these,chairs these
12,num,NA,cars,NA,three cars,NA,three,cars three
12,num,NA,couch,NA,one couch,NA,one,couch one
12,det,NA,ribbon,NA,that ribbon,NA,that,ribbon that
12,det,NA,hats,NA,those hats,NA,those,hats those
12,num,NA,boxes,NA,six boxes,NA,six,boxes six
12,det,NA,pineapples,NA,those pineapples,NA,those,pineapples those
12,det,NA,leaf,NA,that leaf,NA,that,leaf that
12,num,NA,pillows,NA,three pillows,NA,three,pillows three
12,num,NA,keys,NA,eight keys,NA,eight,keys eight
12,num,NA,bananas,NA,ten bananas,NA,ten,bananas ten
12,det,NA,bowls,NA,these bowls,NA,these,bowls these
12,det,NA,box,NA,that box,NA,that,box that
12,det,NA,shirt,NA,this shirt,NA,this,shirt this
12,det,NA,bananas,NA,those bananas,NA,those,bananas those
12,num,NA,cherries,NA,ten cherries,NA,ten,cherries ten
12,num,NA,bowls,NA,seven bowls,NA,seven,bowls seven
12,det,NA,keys,NA,these keys,NA,these,keys these
12,num,NA,pitcher,NA,one pitcher,NA,one,pitcher one
12,num,NA,suitcases,NA,seven suitcases,NA,seven,suitcases seven
12,det,NA,shoe,NA,this shoe,NA,this,shoe this
12,det,NA,dart,NA,that dart,NA,that,dart that
12,num,NA,shoe,NA,one shoe,NA,one,shoe one
12,num,NA,spatulas,NA,eight spatulas,NA,eight,spatulas eight
12,num,NA,darts,NA,eight darts,NA,eight,darts eight
12,det,NA,tray,NA,that tray,NA,that,tray that
12,num,NA,pillows,two,two pillows,False,NA,pillows two
12,det,NA,tray,this,this tray,False,NA,tray this
12,num_det,those,keys,two,those two keys,False,NA,keys two those
12,num_det,those,shirts,four,those four shirts,False,NA,shirts four those
12,num,NA,handbags,ten,ten handbags,False,NA,handbags ten
12,num_det,these,handbags,five,these five handbags,False,NA,handbags five these
12,num_det,those,couches,nine,those nine couches,False,NA,couches nine those
12,num_det,these,bowls,eight,these eight bowls,False,NA,bowls eight these
12,num_det,those,boxes,eight,those eight boxes,False,NA,boxes eight those
12,num_det,that,pear,one,that one pear,False,NA,pear one that
12,num,NA,shovels,seven,seven shovels,False,NA,shovels seven
12,num,NA,bowls,three,three bowls,False,NA,bowls three
12,det,NA,cows,these,these cows,False,NA,cows these
12,num_det,those,scarfs,four,those four scarfs,False,NA,scarfs four those
12,det,NA,scarf,this,this scarf,False,NA,scarf this
12,num_det,those,shoes,seven,those seven shoes,False,NA,shoes seven those
12,det,NA,pineapple,that,that pineapple,False,NA,pineapple that
12,num_det,these,pineapples,two,these two pineapples,False,NA,pineapples two these
12,num_det,these,pigs,four,these four pigs,False,NA,pigs four these
12,num_det,those,leaves,ten,those ten leaves,False,NA,leaves ten those
12,num_det,this,car,one,this one car,False,NA,car one this
12,num_det,these,pillows,five,these five pillows,False,NA,pillows five these
12,det,NA,shovel,this,this shovel,False,NA,shovel this
12,det,NA,shirts,those,those shirts,False,NA,shirts those
12,num,NA,chairs,nine,nine chairs,False,NA,chairs nine
12,num,NA,spatulas,seven,seven spatulas,False,NA,spatulas seven
12,num_det,these,pitchers,three,these three pitchers,False,NA,pitchers three these
12,num_det,those,lamps,four,those four lamps,False,NA,lamps four those
12,num_det,those,ribbons,four,those four ribbons,False,NA,ribbons four those
12,num_det,that,duck,one,that one duck,False,NA,duck one that
12,num_det,these,hats,three,these three hats,False,NA,hats three these
12,num_det,these,horses,two,these two horses,False,NA,horses two these
12,num_det,these,cherries,six,these six cherries,False,NA,cherries six these
12,num,NA,trays,nine,nine trays,False,NA,trays nine
12,num_det,those,cows,seven,those seven cows,False,NA,cows seven those
12,num,NA,pineapples,six,six pineapples,False,NA,pineapples six
12,num_det,those,spatulas,four,those four spatulas,False,NA,spatulas four those
12,det,NA,handbags,these,these handbags,False,NA,handbags these
12,num_det,these,shovels,nine,these nine shovels,False,NA,shovels nine these
12,num_det,those,chairs,ten,those ten chairs,False,NA,chairs ten those
12,det,NA,keys,these,these keys,False,NA,keys these
12,num_det,this,suitcase,one,this one suitcase,False,NA,suitcase one this
12,num_det,those,trays,two,those two trays,False,NA,trays two those
12,num_det,these,bananas,two,these two bananas,False,NA,bananas two these
12,num_det,these,darts,five,these five darts,False,NA,darts five these
12,num,NA,scarfs,five,five scarfs,False,NA,scarfs five
12,num_det,these,vases,nine,these nine vases,False,NA,vases nine these
12,det,NA,darts,these,these darts,False,NA,darts these
12,det,NA,spatula,this,this spatula,False,NA,spatula this
12,num,NA,hat,one,one hat,False,NA,hat one
13,det,NA,ducks,NA,these ducks,NA,these,ducks these
13,num,NA,shovels,NA,six shovels,NA,six,shovels six
13,num,NA,scarfs,NA,six scarfs,NA,six,scarfs six
13,num,NA,pigs,NA,nine pigs,NA,nine,pigs nine
13,det,NA,box,NA,that box,NA,that,box that
13,num,NA,bananas,NA,two bananas,NA,two,bananas two
13,num,NA,bowls,NA,two bowls,NA,two,bowls two
13,det,NA,pear,NA,this pear,NA,this,pear this
13,num,NA,suitcases,NA,ten suitcases,NA,ten,suitcases ten
13,det,NA,pineapple,NA,that pineapple,NA,that,pineapple that
13,det,NA,pitcher,NA,that pitcher,NA,that,pitcher that
13,num,NA,cherries,NA,two cherries,NA,two,cherries two
13,det,NA,bowls,NA,those bowls,NA,those,bowls those
13,det,NA,scarfs,NA,these scarfs,NA,these,scarfs these
13,num,NA,cars,NA,seven cars,NA,seven,cars seven
13,num,NA,trays,NA,nine trays,NA,nine,trays nine
13,num,NA,keys,NA,two keys,NA,two,keys two
13,num,NA,lamps,NA,seven lamps,NA,seven,lamps seven
13,det,NA,shovels,NA,these shovels,NA,these,shovels these
13,det,NA,darts,NA,those darts,NA,those,darts those
13,det,NA,shoes,NA,these shoes,NA,these,shoes these
13,det,NA,handbags,NA,those handbags,NA,those,handbags those
13,det,NA,spatulas,NA,those spatulas,NA,those,spatulas those
13,det,NA,shirts,NA,these shirts,NA,these,shirts these
13,num,NA,shoes,NA,three shoes,NA,three,shoes three
13,det,NA,cherry,NA,that cherry,NA,that,cherry that
13,det,NA,vases,NA,these vases,NA,these,vases these
13,num,NA,ducks,NA,ten ducks,NA,ten,ducks ten
13,num,NA,boxes,NA,four boxes,NA,four,boxes four
13,num,NA,darts,NA,three darts,NA,three,darts three
13,num_det,those,keys,nine,those nine keys,False,NA,keys nine those
13,det,NA,spatulas,these,these spatulas,False,NA,spatulas these
13,det,NA,scarf,this,this scarf,False,NA,scarf this
13,num,NA,couches,seven,seven couches,False,NA,couches seven
13,num_det,this,pillow,one,this one pillow,False,NA,pillow one this
13,num_det,these,cows,six,these six cows,False,NA,cows six these
13,num_det,those,shovels,seven,those seven shovels,False,NA,shovels seven those
13,num_det,these,scarfs,six,these six scarfs,False,NA,scarfs six these
13,num_det,these,pineapples,eight,these eight pineapples,False,NA,pineapples eight these
13,num_det,those,couches,six,those six couches,False,NA,couches six those
13,num_det,those,darts,five,those five darts,False,NA,darts five those
13,num_det,those,hats,eight,those eight hats,False,NA,hats eight those
13,num_det,this,suitcase,one,this one suitcase,False,NA,suitcase one this
13,num_det,those,pitchers,two,those two pitchers,False,NA,pitchers two those
13,det,NA,shovel,that,that shovel,False,NA,shovel that
13,det,NA,trays,these,these trays,False,NA,trays these
13,det,NA,bowl,that,that bowl,False,NA,bowl that
13,num_det,those,shirts,eight,those eight shirts,False,NA,shirts eight those
13,det,NA,pear,that,that pear,False,NA,pear that
13,num,NA,pitchers,six,six pitchers,False,NA,pitchers six
13,num_det,that,tray,one,that one tray,False,NA,tray one that
13,num_det,these,chairs,five,these five chairs,False,NA,chairs five these
13,num_det,those,shoes,five,those five shoes,False,NA,shoes five those
13,num_det,those,horses,six,those six horses,False,NA,horses six those
13,num_det,those,handbags,five,those five handbags,False,NA,handbags five those
13,num,NA,shoes,eight,eight shoes,False,NA,shoes eight
13,num,NA,chairs,nine,nine chairs,False,NA,chairs nine
13,num_det,these,bowls,nine,these nine bowls,False,NA,bowls nine these
13,num,NA,shovels,seven,seven shovels,False,NA,shovels seven
13,num_det,these,leaves,six,these six leaves,False,NA,leaves six these
13,det,NA,darts,those,those darts,False,NA,darts those
13,num_det,those,pigs,five,those five pigs,False,NA,pigs five those
13,det,NA,couches,these,these couches,False,NA,couches these
13,num_det,those,pears,six,those six pears,False,NA,pears six those
13,num_det,these,cherries,four,these four cherries,False,NA,cherries four these
13,num_det,these,cars,three,these three cars,False,NA,cars three these
13,det,NA,horses,these,these horses,False,NA,horses these
13,num,NA,vases,ten,ten vases,False,NA,vases ten
13,det,NA,pig,this,this pig,False,NA,pig this
13,num_det,these,vases,five,these five vases,False,NA,vases five these
13,num_det,these,boxes,two,these two boxes,False,NA,boxes two these
13,num_det,these,ducks,three,these three ducks,False,NA,ducks three these
13,num_det,those,lamps,seven,those seven lamps,False,NA,lamps seven those
13,num,NA,scarf,one,one scarf,False,NA,scarf one
13,num,NA,pillows,eight,eight pillows,False,NA,pillows eight
13,num,NA,keys,eight,eight keys,False,NA,keys eight
13,num_det,those,bananas,nine,those nine bananas,False,NA,bananas nine those
13,num_det,these,spatulas,five,these five spatulas,False,NA,spatulas five these
13,num_det,those,ribbons,five,those five ribbons,False,NA,ribbons five those
13,num,NA,ribbon,one,one ribbon,False,NA,ribbon one
14,det,NA,pear,NA,this pear,NA,this,pear this
14,num,NA,horse,NA,one horse,NA,one,horse one
14,det,NA,handbag,NA,this handbag,NA,this,handbag this
14,det,NA,cow,NA,this cow,NA,this,cow this
14,det,NA,suitcases,NA,these suitcases,NA,these,these suitcases
14,det,NA,pigs,NA,these pigs,NA,these,these pigs
14,det,NA,tray,NA,that tray,NA,that,that tray
14,num,NA,cars,NA,five cars,NA,five,five cars
14,num,NA,pitcher,NA,one pitcher,NA,one,pitcher one
14,num,NA,hats,NA,four hats,NA,four,four hats
14,num,NA,lamps,NA,two lamps,NA,two,two lamps
14,num,NA,pineapples,NA,five pineapples,NA,five,five pineapples
14,det,NA,key,NA,that key,NA,that,key that
14,num,NA,handbags,NA,ten handbags,NA,ten,handbags ten
14,num,NA,chairs,NA,four chairs,NA,four,four chairs
14,det,NA,horses,NA,those horses,NA,those,horses those
14,num,NA,shoes,NA,two shoes,NA,two,two shoes
14,num,NA,couches,NA,two couches,NA,two,two couches
14,det,NA,duck,NA,that duck,NA,that,duck that
14,det,NA,banana,NA,that banana,NA,that,that banana
14,det,NA,pineapples,NA,those pineapples,NA,those,pineapples those
14,num,NA,trays,NA,seven trays,NA,seven,seven trays
14,num,NA,boxes,NA,nine boxes,NA,nine,boxes nine
14,num,NA,bowls,NA,six bowls,NA,six,six bowls
14,det,NA,pitcher,NA,this pitcher,NA,this,pitcher this
14,det,NA,chairs,NA,those chairs,NA,those,those chairs
14,det,NA,cherry,NA,this cherry,NA,this,cherry this
14,det,NA,pillows,NA,those pillows,NA,those,those pillows
14,num,NA,cherries,NA,eight cherries,NA,eight,cherries eight
14,num,NA,ducks,NA,six ducks,NA,six,six ducks
14,num_det,these,boxes,five,these five boxes,False,NA,boxes these five
14,num,NA,shirts,four,four shirts,False,NA,four shirts
14,num_det,these,hats,nine,these nine hats,False,NA,these nine hats
14,det,NA,cow,that,that cow,False,NA,that cow
14,num_det,those,pitchers,four,those four pitchers,False,NA,those four pitchers
14,num,NA,cherry,one,one cherry,False,NA,one cherry
14,num,NA,trays,five,five trays,False,NA,five trays
14,det,NA,darts,these,these darts,False,NA,these darts
14,num,NA,darts,six,six darts,False,NA,six darts
14,num_det,those,pigs,eight,those eight pigs,False,NA,those eight pigs
14,num_det,those,bananas,three,those three bananas,False,NA,those three bananas
14,det,NA,pitcher,this,this pitcher,False,NA,this pitcher
14,det,NA,shirt,that,that shirt,False,NA,that shirt
14,num_det,these,suitcases,nine,these nine suitcases,False,NA,suitcases nine these
14,num_det,those,shirts,four,those four shirts,False,NA,four those shirts
14,num_det,these,cars,nine,these nine cars,False,NA,cars these nine
14,num_det,these,keys,ten,these ten keys,False,NA,ten these keys
14,num,NA,car,one,one car,False,NA,one car
14,num_det,these,pears,five,these five pears,False,NA,these five pears
14,num_det,those,pillows,nine,those nine pillows,False,NA,nine those pillows
14,det,NA,handbag,that,that handbag,False,NA,handbag that
14,num_det,those,vases,six,those six vases,False,NA,those six vases
14,num_det,these,cows,seven,these seven cows,False,NA,cows these seven
14,num_det,these,scarfs,four,these four scarfs,False,NA,these four scarfs
14,det,NA,ribbon,this,this ribbon,False,NA,this ribbon
14,num,NA,spatulas,nine,nine spatulas,False,NA,nine spatulas
14,num_det,this,duck,one,this one duck,False,NA,duck this one
14,num_det,those,chairs,eight,those eight chairs,False,NA,eight those chairs
14,det,NA,couches,these,these couches,False,NA,these couches
14,det,NA,vase,this,this vase,False,NA,vase this
14,num,NA,pineapples,three,three pineapples,False,NA,pineapples three
14,det,NA,pineapple,that,that pineapple,False,NA,that pineapple
14,num_det,these,bowls,ten,these ten bowls,False,NA,these ten bowls
14,det,NA,scarfs,these,these scarfs,False,NA,scarfs these
14,num_det,these,couches,nine,these nine couches,False,NA,couches nine these
14,num_det,these,pineapples,three,these three pineapples,False,NA,these three pineapples
14,num_det,these,leaves,seven,these seven leaves,False,NA,leaves seven these
14,num,NA,keys,eight,eight keys,False,NA,keys eight
14,num_det,this,tray,one,this one tray,False,NA,tray one this
14,num_det,these,ribbons,ten,these ten ribbons,False,NA,these ten ribbons
14,num_det,these,handbags,nine,these nine handbags,False,NA,handbags these nine
14,num_det,those,horses,four,those four horses,False,NA,those four horses
14,num_det,that,dart,one,that one dart,False,NA,dart that one
14,num_det,these,shovels,eight,these eight shovels,False,NA,eight these shovels
14,num,NA,lamps,seven,seven lamps,False,NA,lamps seven
14,num_det,those,shoes,three,those three shoes,False,NA,those three shoes
14,num_det,these,cherries,two,these two cherries,False,NA,these two cherries
14,num_det,those,lamps,three,those three lamps,False,NA,three those lamps
14,num,NA,boxes,three,three boxes,False,NA,boxes three
14,num_det,these,spatulas,three,these three spatulas,False,NA,spatulas these three
15,det,NA,cows,NA,those cows,NA,those,those cows
15,num,NA,trays,NA,ten trays,NA,ten,ten trays
15,det,NA,boxes,NA,these boxes,NA,these,these boxes
15,det,NA,bananas,NA,those bananas,NA,those,those bananas
15,det,NA,ribbons,NA,those ribbons,NA,those,those ribbons
15,det,NA,vases,NA,these vases,NA,these,these vases
15,num,NA,vases,NA,seven vases,NA,seven,vases seven
15,num,NA,lamps,NA,five lamps,NA,five,lamps five
15,det,NA,leaf,NA,this leaf,NA,this,leaf this
15,num,NA,key,NA,one key,NA,one,key one
15,det,NA,pear,NA,that pear,NA,that,pear that
15,num,NA,bananas,NA,two bananas,NA,two,bananas two
15,det,NA,suitcase,NA,that suitcase,NA,that,suitcase that
15,num,NA,boxes,NA,five boxes,NA,five,boxes five
15,num,NA,horses,NA,six horses,NA,six,horses six
15,det,NA,car,NA,that car,NA,that,car that
15,num,NA,suitcases,NA,seven suitcases,NA,seven,suitcases seven
15,num,NA,duck,NA,one duck,NA,one,duck one
15,det,NA,dart,NA,this dart,NA,this,dart this
15,num,NA,scarfs,NA,four scarfs,NA,four,scarfs four
15,num,NA,shoes,NA,four shoes,NA,four,four shoes
15,det,NA,pineapples,NA,those pineapples,NA,those,pineapples those
15,det,NA,spatulas,NA,these spatulas,NA,these,spatulas these
15,num,NA,pigs,NA,six pigs,NA,six,pigs six
15,num,NA,chairs,NA,nine chairs,NA,nine,chairs nine
15,num,NA,pitchers,NA,nine pitchers,NA,nine,pitchers nine
15,det,NA,shirts,NA,those shirts,NA,those,shirts those
15,num,NA,bowls,NA,three bowls,NA,three,bowls three
15,det,NA,pig,NA,this pig,NA,this,pig this
15,det,NA,key,NA,this key,NA,this,key this
15,num_det,these,shirts,seven,these seven shirts,False,NA,shirts seven these
15,num_det,these,hats,nine,these nine hats,False,NA,hats nine these
15,num_det,those,shovels,three,those three shovels,False,NA,shovels three those
15,num_det,that,tray,one,that one tray,False,NA,tray one that
15,num,NA,cherries,two,two cherries,False,NA,cherries two
15,num_det,those,bananas,six,those six bananas,False,NA,bananas six those
15,num_det,those,vases,eight,those eight vases,False,NA,vases eight those
15,det,NA,cherries,those,those cherries,False,NA,cherries those
15,num_det,those,darts,two,those two darts,False,NA,darts two those
15,num_det,those,boxes,four,those four boxes,False,NA,boxes four those
15,det,NA,key,this,this key,False,NA,key this
15,num,NA,keys,four,four keys,False,NA,keys four
15,num_det,those,cherries,six,those six cherries,False,NA,cherries six those
15,num,NA,chairs,two,two chairs,False,NA,chairs two
15,det,NA,pears,these,these pears,False,NA,pears these
15,det,NA,suitcases,these,these suitcases,False,NA,suitcases these
15,num_det,those,bowls,three,those three bowls,False,NA,bowls three those
15,num_det,these,cars,two,these two cars,False,NA,cars two these
15,num_det,those,pigs,four,those four pigs,False,NA,pigs four those
15,num,NA,bowls,three,three bowls,False,NA,bowls three
15,num_det,these,ducks,ten,these ten ducks,False,NA,ducks ten these
15,num,NA,lamps,ten,ten lamps,False,NA,lamps ten
15,num_det,those,spatulas,five,those five spatulas,False,NA,spatulas five those
15,num_det,those,pears,eight,those eight pears,False,NA,pears eight those
15,det,NA,pillows,these,these pillows,False,NA,pillows these
15,num,NA,pillows,two,two pillows,False,NA,pillows two
15,num_det,these,shoes,seven,these seven shoes,False,NA,shoes seven these
15,num_det,those,couches,five,those five couches,False,NA,couches five those
15,det,NA,banana,that,that banana,False,NA,banana that
15,num_det,those,pillows,three,those three pillows,False,NA,pillows three those
15,num_det,these,horses,five,these five horses,False,NA,horses five these
15,det,NA,cows,these,these cows,False,NA,cows these
15,num_det,those,pineapples,eight,those eight pineapples,False,NA,pineapples eight those
15,det,NA,dart,that,that dart,False,NA,dart that
15,num_det,those,cows,two,those two cows,False,NA,cows two those
15,num,NA,shovels,six,six shovels,False,NA,shovels six
15,num_det,these,leaves,two,these two leaves,False,NA,leaves two these
15,det,NA,ducks,these,these ducks,False,NA,ducks these
15,num_det,these,ribbons,ten,these ten ribbons,False,NA,ribbons ten these
15,num_det,those,handbags,eight,those eight handbags,False,NA,handbags eight those
15,num,NA,cars,seven,seven cars,False,NA,cars seven
15,num,NA,hats,five,five hats,False,NA,hats five
15,num_det,these,scarfs,nine,these nine scarfs,False,NA,scarfs nine these
15,num_det,those,lamps,two,those two lamps,False,NA,lamps two those
15,num_det,these,suitcases,six,these six suitcases,False,NA,suitcases six these
15,num,NA,couches,four,four couches,False,NA,couches four
15,num_det,that,key,one,that one key,False,NA,key one that
15,det,NA,ribbon,that,that ribbon,False,NA,ribbon that
15,num_det,those,pitchers,ten,those ten pitchers,False,NA,pitchers ten those
15,num_det,those,chairs,six,those six chairs,False,NA,chairs six those
16,num,NA,shirts,NA,seven shirts,NA,seven,shirts seven
16,num,NA,bowls,NA,eight bowls,NA,eight,bowls eight
16,det,NA,darts,NA,these darts,NA,these,darts these
16,det,NA,vase,NA,that vase,NA,that,vase that
16,num,NA,cherries,NA,ten cherries,NA,ten,cherries ten
16,num,NA,shovels,NA,nine shovels,NA,nine,shovels nine
16,det,NA,chairs,NA,these chairs,NA,these,chairs these
16,num,NA,ribbons,NA,six ribbons,NA,six,ribbons six
16,num,NA,vase,NA,one vase,NA,one,vase one
16,det,NA,suitcase,NA,that suitcase,NA,that,suitcase that
16,num,NA,chairs,NA,ten chairs,NA,ten,chairs ten
16,det,NA,pear,NA,that pear,NA,that,pear that
16,num,NA,ducks,NA,three ducks,NA,three,ducks three
16,num,NA,scarfs,NA,nine scarfs,NA,nine,scarfs nine
16,num,NA,handbags,NA,six handbags,NA,six,handbags six
16,det,NA,leaves,NA,these leaves,NA,these,leaves these
16,det,NA,couch,NA,that couch,NA,that,couch that
16,num,NA,cars,NA,three cars,NA,three,cars three
16,num,NA,horses,NA,nine horses,NA,nine,horses nine
16,det,NA,lamp,NA,that lamp,NA,that,lamp that
16,det,NA,box,NA,that box,NA,that,box that
16,det,NA,pig,NA,that pig,NA,that,pig that
16,det,NA,shovel,NA,that shovel,NA,that,shovel that
16,num,NA,lamps,NA,nine lamps,NA,nine,lamps nine
16,det,NA,pineapples,NA,these pineapples,NA,these,pineapples these
16,num,NA,spatulas,NA,eight spatulas,NA,eight,spatulas eight
16,num,NA,pears,NA,seven pears,NA,seven,pears seven
16,det,NA,shirts,NA,these shirts,NA,these,shirts these
16,det,NA,pillows,NA,those pillows,NA,those,pillows those
16,det,NA,duck,NA,that duck,NA,that,duck that
16,det,NA,cars,those,those cars,False,NA,cars those
16,num_det,these,shirts,seven,these seven shirts,False,NA,shirts seven these
16,det,NA,horse,this,this horse,False,NA,horse this
16,num_det,these,ducks,seven,these seven ducks,False,NA,ducks seven these
16,det,NA,shoe,this,this shoe,False,NA,shoe this
16,det,NA,chairs,these,these chairs,False,NA,chairs these
16,num_det,those,spatulas,seven,those seven spatulas,False,NA,spatulas seven those
16,num_det,these,hats,three,these three hats,False,NA,hats three these
16,det,NA,shovels,these,these shovels,False,NA,shovels these
16,det,NA,darts,those,those darts,False,NA,darts those
16,num_det,those,pears,seven,those seven pears,False,NA,pears seven those
16,num_det,these,pineapples,five,these five pineapples,False,NA,pineapples these five
16,num,NA,pineapple,one,one pineapple,False,NA,pineapple one
16,num_det,these,bananas,five,these five bananas,False,NA,bananas five these
16,num,NA,suitcases,two,two suitcases,False,NA,suitcases two
16,num_det,those,scarfs,seven,those seven scarfs,False,NA,scarfs seven those
16,num_det,these,keys,three,these three keys,False,NA,keys three these
16,num,NA,boxes,two,two boxes,False,NA,boxes two
16,num_det,those,vases,nine,those nine vases,False,NA,vases nine those
16,num,NA,darts,nine,nine darts,False,NA,darts nine
16,num,NA,shoes,four,four shoes,False,NA,four shoes
16,num_det,those,cherries,eight,those eight cherries,False,NA,cherries eight those
16,num,NA,bowls,eight,eight bowls,False,NA,bowls eight
16,det,NA,ribbons,those,those ribbons,False,NA,ribbons those
16,num_det,these,horses,five,these five horses,False,NA,horses five these
16,det,NA,couch,this,this couch,False,NA,couch this
16,num_det,these,lamps,five,these five lamps,False,NA,lamps five these
16,num_det,those,chairs,three,those three chairs,False,NA,chairs three those
16,num,NA,shirts,four,four shirts,False,NA,shirts four
16,num_det,this,car,one,this one car,False,NA,car one this
16,num_det,these,pigs,seven,these seven pigs,False,NA,pigs seven these
16,num_det,these,bowls,ten,these ten bowls,False,NA,bowls ten these
16,num,NA,couches,ten,ten couches,False,NA,couches ten
16,num_det,these,couches,eight,these eight couches,False,NA,couches eight these
16,num_det,these,shoes,three,these three shoes,False,NA,shoes three these
16,num_det,those,cows,three,those three cows,False,NA,cows three those
16,num_det,these,darts,five,these five darts,False,NA,darts five these
16,num_det,those,leaves,six,those six leaves,False,NA,leaves six those
16,num_det,these,ribbons,five,these five ribbons,False,NA,ribbons five these
16,num_det,these,pitchers,five,these five pitchers,False,NA,pitchers five these
16,num_det,these,suitcases,two,these two suitcases,False,NA,suitcases two these
16,num,NA,pillows,five,five pillows,False,NA,pillows five
16,num,NA,horses,three,three horses,False,NA,horses three
16,num_det,these,handbags,eight,these eight handbags,False,NA,handbags eight these
16,num_det,those,pillows,two,those two pillows,False,NA,pillows two those
16,det,NA,lamp,this,this lamp,False,NA,lamp this
16,det,NA,vase,that,that vase,False,NA,vase that
16,num_det,those,boxes,eight,those eight boxes,False,NA,boxes eight those
16,num_det,that,tray,one,that one tray,False,NA,that one tray
16,num_det,those,shovels,ten,those ten shovels,False,NA,shovels ten those
17,num,NA,leaves,NA,six leaves,NA,six,leaves six
17,det,NA,shovels,NA,those shovels,NA,those,shovels those
17,det,NA,bowls,NA,those bowls,NA,those,bowls those
17,det,NA,handbag,NA,this handbag,NA,this,handbag this
17,num,NA,darts,NA,eight darts,NA,eight,darts eight
17,det,NA,pineapple,NA,this pineapple,NA,this,pineapple this
17,det,NA,suitcase,NA,this suitcase,NA,this,suitcase this
17,num,NA,spatulas,NA,three spatulas,NA,three,spatulas three
17,det,NA,vase,NA,that vase,NA,that,vase that
17,num,NA,shovels,NA,two shovels,NA,two,shovels two
17,det,NA,hat,NA,this hat,NA,this,hat this
17,det,NA,bananas,NA,these bananas,NA,these,bananas these
17,num,NA,bowls,NA,two bowls,NA,two,bowls two
17,num,NA,suitcases,NA,ten suitcases,NA,ten,suitcases ten
17,det,NA,car,NA,this car,NA,this,car this
17,det,NA,cow,NA,this cow,NA,this,cow this
17,num,NA,pillow,NA,one pillow,NA,one,pillow one
17,num,NA,scarfs,NA,nine scarfs,NA,nine,scarfs nine
17,det,NA,scarfs,NA,those scarfs,NA,those,scarfs those
17,num,NA,couches,NA,six couches,NA,six,couches six
17,num,NA,hats,NA,eight hats,NA,eight,hats eight
17,det,NA,pitchers,NA,those pitchers,NA,those,pitchers those
17,det,NA,box,NA,that box,NA,that,box that
17,num,NA,pitchers,NA,five pitchers,NA,five,pitchers five
17,num,NA,cherries,NA,three cherries,NA,three,cherries three
17,num,NA,vases,NA,six vases,NA,six,vases six
17,num,NA,bananas,NA,eight bananas,NA,eight,bananas eight
17,det,NA,couches,NA,those couches,NA,those,couches those
17,det,NA,leaves,NA,these leaves,NA,these,leaves these
17,num,NA,key,NA,one key,NA,one,key one
17,num_det,these,chairs,six,these six chairs,False,NA,chairs six these
17,num,NA,key,one,one key,False,NA,key one
17,num_det,those,trays,four,those four trays,False,NA,trays four those
17,num_det,those,suitcases,four,those four suitcases,False,NA,suitcases four those
17,num_det,those,horses,two,those two horses,False,NA,horses two those
17,num_det,those,cherries,eight,those eight cherries,False,NA,cherries eight those
17,num_det,these,shovels,nine,these nine shovels,False,NA,shovels nine these
17,num_det,these,shoes,four,these four shoes,False,NA,shoes four these
17,num_det,those,couches,four,those four couches,False,NA,couches four those
17,num,NA,couches,two,two couches,False,NA,couches two
17,num_det,these,pitchers,two,these two pitchers,False,NA,pitchers two these
17,num_det,those,ribbons,seven,those seven ribbons,False,NA,ribbons seven those
17,num,NA,shirt,one,one shirt,False,NA,shirt one
17,num_det,those,shirts,seven,those seven shirts,False,NA,shirts seven those
17,num_det,these,boxes,eight,these eight boxes,False,NA,boxes eight these
17,num,NA,suitcase,one,one suitcase,False,NA,suitcase one
17,num,NA,darts,seven,seven darts,False,NA,darts seven
17,det,NA,cow,this,this cow,False,NA,cow this
17,det,NA,pig,this,this pig,False,NA,pig this
17,det,NA,duck,that,that duck,False,NA,duck that
17,num_det,this,handbag,one,this one handbag,False,NA,handbag one this
